smallRNASequence	TM64	TM19	TM20	TM21	TM22	TM23	TM24	TM25	TM26	TM27	TM28	TM212	TM29	TM221	TM30	TM55	TM222	TM56	TM223	TM57	TM229	TM233	TM238	TM239	TM240	TM241	TM242	TM36	TM37	TM38	TM58	TM39	TM59	TM40	TM61	TM41	TM117	TM118	TM119	TM62	TM120	TM63	TM107	TM108	TM109	TM110	TM51	TM331	TM332	TM44	TM333	TM334	TM335	TM45	TM46	TM47	TM48	TM49	TM50	TM42	TM43	TM147	TM148	TM149	TM150	TM151	TM152	TM153	TM154	TM15	TM155	TM156	TM16	TM157	TM17	TM158	TM18	TM159	TM160	TM161	TM162	TM163	TM175	TM177	TM178	TM176	TM210	TM211	TM213	TM214	TM215	TM216	TM217	TM218	TM219	TM220
hsa-miR-4726-5p	9.0	7.0	22.0	6.0	0.0	1.0	25.0	6.0	14.0	2.0	5.0	34.0	4.0	3.0	6.0	21.0	7.0	38.0	4.0	17.0	2.0	2.0	0.0	4.0	0.0	12.0	8.0	11.0	17.0	73.0	17.0	3.0	11.0	5.0	7.0	11.0	7.0	25.0	14.0	17.0	1.0	16.0	0.0	0.0	0.0	1.0	20.0	4.0	6.0	50.0	7.0	11.0	4.0	20.0	19.0	31.0	25.0	20.0	33.0	30.0	7.0	18.0	8.0	10.0	17.0	13.0	13.0	14.0	15.0	14.0	13.0	7.0	15.0	7.0	23.0	10.0	11.0	7.0	11.0	7.0	6.0	8.0	2.0	7.0	0.0	6.0	21.0	38.0	3.0	4.0	9.0	6.0	15.0	3.0	2.0	0.0
hsa-miR-4727-3p	1.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	3.0	4.0	0.0	26.0	0.0	2.0	17.0	2.0	25.0	5.0	14.0	7.0	0.0	23.0	0.0	41.0	19.0	6.0	12.0	2.0	0.0	0.0	1.0	1.0	3.0	3.0	0.0	5.0	1.0	8.0	1.0	9.0	0.0	0.0	0.0	0.0	1.0	10.0	2.0	2.0	20.0	24.0	10.0	1.0	2.0	7.0	3.0	4.0	1.0	0.0	0.0	47.0	84.0	101.0	32.0	42.0	81.0	58.0	41.0	2.0	97.0	18.0	1.0	43.0	3.0	28.0	0.0	52.0	30.0	30.0	38.0	47.0	21.0	13.0	10.0	36.0	5.0	6.0	2.0	0.0	4.0	4.0	3.0	16.0	12.0	9.0
hsa-miR-4728-5p	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	15.0	2.0	0.0	0.0	1.0	1.0	5.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	5.0	2.0	1.0	2.0	2.0	1.0	2.0	3.0	2.0	2.0	1.0	1.0	2.0	0.0	2.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-4729	25.0	2.0	15.0	9.0	1.0	2.0	6.0	1.0	4.0	3.0	5.0	120.0	8.0	17.0	10.0	35.0	18.0	45.0	22.0	20.0	10.0	11.0	2.0	12.0	1.0	24.0	10.0	26.0	32.0	14.0	17.0	3.0	19.0	8.0	19.0	9.0	50.0	62.0	37.0	35.0	17.0	22.0	0.0	0.0	0.0	0.0	20.0	9.0	10.0	45.0	3.0	12.0	11.0	23.0	17.0	31.0	29.0	10.0	10.0	14.0	6.0	44.0	41.0	32.0	19.0	21.0	28.0	51.0	25.0	13.0	32.0	27.0	8.0	20.0	9.0	37.0	9.0	40.0	10.0	30.0	25.0	22.0	14.0	14.0	8.0	45.0	67.0	85.0	22.0	55.0	71.0	35.0	82.0	27.0	23.0	15.0
hsa-miR-4730	12.0	4.0	5.0	3.0	205.0	0.0	5.0	0.0	3.0	2.0	3.0	4.0	2.0	16.0	0.0	13.0	14.0	10.0	12.0	4.0	8.0	4.0	2.0	12.0	2.0	24.0	9.0	4.0	7.0	101.0	3.0	6.0	3.0	7.0	7.0	12.0	7.0	4.0	5.0	11.0	3.0	5.0	0.0	0.0	0.0	0.0	6.0	8.0	5.0	2.0	8.0	12.0	22.0	3.0	3.0	4.0	2.0	14.0	4.0	6.0	4.0	49.0	31.0	140.0	100.0	51.0	66.0	39.0	39.0	6.0	35.0	25.0	3.0	33.0	6.0	13.0	1.0	30.0	20.0	10.0	19.0	34.0	14.0	17.0	9.0	27.0	10.0	16.0	7.0	2.0	7.0	8.0	10.0	9.0	7.0	6.0
hsa-miR-4731-3p	14.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	2.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	4.0	2.0	6.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	1.0	1.0	2.0	4.0	0.0	1.0	7.0	4.0	4.0	1.0	1.0	4.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	1.0	2.0	1.0	3.0	0.0	0.0	0.0
hsa-miR-4731-5p	6.0	5.0	12.0	5.0	0.0	1.0	8.0	3.0	12.0	4.0	5.0	17.0	6.0	1.0	4.0	16.0	0.0	21.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	50.0	31.0	13.0	11.0	7.0	11.0	8.0	20.0	0.0	5.0	8.0	9.0	1.0	12.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	24.0	0.0	0.0	0.0	13.0	9.0	34.0	11.0	32.0	11.0	32.0	4.0	1.0	1.0	1.0	0.0	2.0	4.0	2.0	0.0	6.0	2.0	0.0	10.0	3.0	35.0	1.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	11.0	15.0	0.0	4.0	4.0	3.0	9.0	1.0	1.0	0.0
hsa-miR-4732-3p	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	14.0	0.0	20.0	1.0	54.0	8.0	25.0	29.0	18.0	8.0	10.0	1.0	9.0	0.0	25.0	4.0	61.0	66.0	64.0	11.0	17.0	14.0	12.0	4.0	6.0	12.0	6.0	53.0	5.0	4.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	29.0	1.0	0.0	0.0	18.0	13.0	14.0	10.0	4.0	2.0	36.0	7.0	9.0	16.0	4.0	67.0	36.0	30.0	70.0	44.0	0.0	21.0	18.0	28.0	29.0	12.0	57.0	35.0	77.0	14.0	45.0	20.0	19.0	5.0	31.0	17.0	15.0	7.0	7.0	4.0	2.0	2.0	0.0	1.0	11.0	0.0	2.0
hsa-miR-4732-5p	17.0	7.0	3.0	6.0	1.0	1.0	11.0	1.0	2.0	0.0	0.0	19.0	2.0	24.0	4.0	100.0	16.0	67.0	54.0	37.0	37.0	32.0	0.0	13.0	1.0	35.0	7.0	128.0	204.0	52.0	29.0	85.0	88.0	36.0	10.0	20.0	62.0	26.0	349.0	18.0	6.0	92.0	0.0	0.0	0.0	0.0	14.0	3.0	3.0	66.0	2.0	5.0	2.0	52.0	55.0	49.0	48.0	9.0	35.0	85.0	71.0	29.0	41.0	30.0	215.0	169.0	111.0	220.0	161.0	21.0	61.0	93.0	129.0	78.0	59.0	203.0	161.0	131.0	28.0	147.0	80.0	46.0	33.0	48.0	39.0	53.0	16.0	10.0	3.0	16.0	8.0	2.0	2.0	37.0	20.0	26.0
hsa-miR-4733-3p	3.0	2.0	13.0	4.0	2.0	0.0	8.0	0.0	10.0	0.0	3.0	13.0	4.0	11.0	2.0	5.0	26.0	13.0	16.0	4.0	29.0	9.0	2.0	24.0	1.0	19.0	12.0	2.0	18.0	14.0	6.0	0.0	3.0	2.0	1.0	5.0	2.0	6.0	4.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	13.0	18.0	8.0	29.0	15.0	19.0	12.0	16.0	3.0	14.0	18.0	9.0	11.0	16.0	4.0	30.0	114.0	100.0	60.0	44.0	46.0	55.0	23.0	4.0	61.0	20.0	3.0	53.0	12.0	25.0	4.0	78.0	25.0	69.0	57.0	44.0	22.0	27.0	22.0	54.0	3.0	11.0	0.0	0.0	1.0	7.0	11.0	19.0	10.0	9.0
hsa-miR-4733-5p	89.0	26.0	39.0	57.0	9.0	11.0	43.0	8.0	25.0	22.0	29.0	68.0	43.0	4.0	23.0	84.0	28.0	96.0	21.0	63.0	3.0	11.0	6.0	15.0	1.0	12.0	3.0	76.0	111.0	128.0	46.0	17.0	38.0	35.0	46.0	31.0	14.0	45.0	22.0	78.0	2.0	65.0	0.0	0.0	0.0	0.0	71.0	17.0	2.0	107.0	2.0	3.0	19.0	93.0	73.0	108.0	76.0	43.0	54.0	86.0	35.0	23.0	27.0	27.0	58.0	21.0	37.0	43.0	19.0	67.0	28.0	41.0	51.0	22.0	69.0	24.0	27.0	26.0	52.0	35.0	42.0	54.0	10.0	10.0	12.0	16.0	42.0	87.0	19.0	28.0	41.0	35.0	63.0	15.0	13.0	3.0
hsa-miR-4734	65.0	15.0	55.0	19.0	39.0	6.0	31.0	10.0	28.0	11.0	30.0	106.0	18.0	19.0	13.0	133.0	20.0	188.0	21.0	65.0	13.0	16.0	3.0	15.0	0.0	18.0	4.0	53.0	84.0	117.0	50.0	48.0	59.0	25.0	47.0	35.0	42.0	64.0	33.0	111.0	13.0	105.0	0.0	0.0	0.0	0.0	68.0	17.0	10.0	155.0	19.0	43.0	53.0	74.0	70.0	94.0	55.0	78.0	54.0	57.0	24.0	41.0	78.0	44.0	51.0	33.0	63.0	61.0	44.0	56.0	41.0	33.0	59.0	45.0	69.0	23.0	30.0	44.0	36.0	32.0	43.0	61.0	18.0	20.0	12.0	42.0	119.0	159.0	13.0	52.0	49.0	48.0	116.0	26.0	10.0	11.0
hsa-miR-4735-5p	6.0	3.0	0.0	0.0	0.0	1.0	5.0	1.0	2.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	4.0	0.0	6.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	1.0	4.0	6.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0
hsa-miR-4736	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	5.0	7.0	3.0	0.0	3.0	3.0	6.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	1.0	0.0	0.0	5.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	7.0	1.0	62.0	0.0	36.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	3.0	2.0	2.0	0.0	3.0	0.0	4.0	0.0	0.0	5.0	3.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	3.0
hsa-miR-4737	100.0	1.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	1.0	62.0	3.0	13.0	47.0	12.0	80.0	6.0	24.0	11.0	0.0	32.0	0.0	38.0	16.0	23.0	31.0	25.0	10.0	5.0	1.0	6.0	5.0	5.0	21.0	27.0	16.0	65.0	13.0	77.0	0.0	0.0	0.0	0.0	4.0	31.0	14.0	9.0	13.0	36.0	55.0	3.0	7.0	15.0	9.0	6.0	5.0	6.0	2.0	103.0	39.0	41.0	86.0	67.0	94.0	100.0	131.0	3.0	35.0	112.0	1.0	51.0	3.0	83.0	0.0	45.0	67.0	40.0	48.0	63.0	13.0	27.0	11.0	30.0	19.0	20.0	12.0	19.0	24.0	22.0	29.0	50.0	19.0	15.0
hsa-miR-4738-3p	5.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	4.0	1.0	3.0	0.0	5.0	3.0	7.0	4.0	2.0	3.0	1.0	0.0	6.0	0.0	5.0	2.0	2.0	7.0	4.0	6.0	1.0	2.0	5.0	3.0	7.0	4.0	5.0	0.0	8.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	4.0	5.0	3.0	5.0	3.0	4.0	6.0	5.0	3.0	4.0	1.0	3.0	5.0	2.0	9.0	17.0	11.0	1.0	4.0	3.0	6.0	3.0	1.0	7.0	18.0	0.0	4.0	2.0	6.0	2.0	13.0	2.0	6.0	3.0	6.0	5.0	8.0	7.0	14.0	4.0	15.0	1.0	1.0	5.0	1.0	7.0	5.0	1.0	1.0
hsa-miR-4738-5p	29.0	8.0	23.0	15.0	4.0	0.0	36.0	3.0	11.0	10.0	14.0	78.0	9.0	1.0	7.0	74.0	0.0	60.0	2.0	35.0	0.0	0.0	0.0	4.0	0.0	1.0	4.0	38.0	40.0	86.0	31.0	19.0	103.0	19.0	28.0	23.0	15.0	37.0	21.0	29.0	6.0	15.0	0.0	0.0	0.0	0.0	21.0	1.0	0.0	62.0	0.0	0.0	2.0	37.0	16.0	43.0	29.0	35.0	33.0	21.0	15.0	5.0	3.0	2.0	2.0	2.0	4.0	2.0	2.0	25.0	2.0	3.0	23.0	2.0	57.0	4.0	13.0	4.0	3.0	3.0	4.0	6.0	1.0	4.0	2.0	6.0	54.0	82.0	9.0	40.0	23.0	21.0	42.0	2.0	2.0	2.0
hsa-miR-4739	7.0	1.0	3.0	1.0	4.0	3.0	6.0	0.0	3.0	1.0	2.0	0.0	3.0	7.0	0.0	6.0	4.0	7.0	2.0	13.0	1.0	9.0	0.0	2.0	0.0	4.0	2.0	1.0	29.0	45.0	7.0	5.0	1.0	3.0	7.0	15.0	0.0	3.0	5.0	25.0	3.0	17.0	0.0	0.0	0.0	0.0	12.0	3.0	2.0	6.0	1.0	6.0	1.0	8.0	5.0	13.0	6.0	12.0	11.0	14.0	2.0	56.0	24.0	12.0	41.0	23.0	17.0	12.0	8.0	3.0	23.0	1.0	4.0	8.0	14.0	3.0	9.0	4.0	9.0	4.0	7.0	9.0	2.0	27.0	9.0	10.0	14.0	6.0	3.0	3.0	2.0	3.0	8.0	5.0	1.0	5.0
hsa-miR-4740-3p	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	14.0	8.0	2.0	3.0	1.0	5.0	1.0	6.0	1.0	1.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0	1.0	1.0	0.0	2.0	2.0	5.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
hsa-miR-4740-5p	4.0	4.0	2.0	5.0	0.0	0.0	4.0	0.0	1.0	5.0	0.0	1.0	0.0	1.0	1.0	2.0	3.0	1.0	0.0	7.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	4.0	14.0	0.0	5.0	0.0	3.0	0.0	5.0	1.0	1.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	4.0	3.0	3.0	1.0	4.0	7.0	7.0	2.0	5.0	2.0	6.0	1.0	5.0	14.0	7.0	5.0	9.0	2.0	3.0	4.0	0.0	4.0	2.0	0.0	2.0	6.0	2.0	0.0	9.0	3.0	6.0	10.0	5.0	4.0	4.0	1.0	7.0	0.0	2.0	0.0	1.0	0.0	4.0	4.0	1.0	0.0	1.0
hsa-miR-4741	58.0	6.0	20.0	9.0	6.0	1.0	13.0	0.0	19.0	7.0	13.0	40.0	13.0	13.0	11.0	48.0	9.0	53.0	21.0	37.0	12.0	2.0	0.0	8.0	0.0	5.0	15.0	37.0	35.0	105.0	34.0	8.0	40.0	10.0	26.0	22.0	18.0	38.0	14.0	83.0	4.0	75.0	0.0	0.0	0.0	0.0	42.0	20.0	12.0	40.0	12.0	34.0	43.0	42.0	24.0	34.0	23.0	32.0	32.0	26.0	15.0	42.0	32.0	80.0	50.0	35.0	28.0	51.0	33.0	25.0	20.0	34.0	15.0	23.0	29.0	36.0	20.0	40.0	21.0	33.0	23.0	55.0	13.0	21.0	5.0	30.0	41.0	65.0	10.0	32.0	22.0	24.0	32.0	13.0	4.0	8.0
hsa-miR-4742-3p	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	1.0	0.0	2.0	0.0	4.0	0.0	21.0	9.0	20.0	4.0	4.0	6.0	1.0	0.0	1.0	4.0	0.0	11.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	21.0	11.0	8.0	8.0	11.0	20.0	0.0	6.0	2.0	6.0	0.0	0.0	4.0	3.0	1.0	0.0	0.0	7.0	2.0	4.0	4.0	4.0	1.0	0.0	1.0	0.0	3.0	2.0	9.0	8.0	11.0	6.0	7.0	13.0	5.0	6.0	4.0	4.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4742-5p	7.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	14.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	6.0	0.0	0.0	0.0	0.0	1.0	18.0	9.0	1.0	14.0	12.0	10.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	5.0	1.0	0.0	1.0	1.0	0.0	1.0	4.0	1.0	0.0	2.0	0.0	0.0	1.0	2.0	4.0	0.0	0.0	4.0	0.0	4.0	3.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-4743-3p	3.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	9.0	0.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	1.0	2.0	3.0	7.0	7.0	0.0	0.0	0.0	2.0	8.0	4.0	1.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	2.0	5.0	5.0	0.0	0.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0	3.0	11.0	1.0	1.0	3.0	2.0	1.0	3.0	3.0	2.0	10.0	0.0	1.0	8.0	6.0	6.0	0.0	2.0	1.0
hsa-miR-4743-5p	83.0	2.0	5.0	5.0	2.0	1.0	6.0	4.0	10.0	4.0	3.0	36.0	2.0	13.0	11.0	19.0	17.0	29.0	17.0	8.0	8.0	2.0	0.0	13.0	1.0	14.0	3.0	15.0	22.0	20.0	16.0	11.0	10.0	7.0	9.0	14.0	16.0	17.0	10.0	119.0	9.0	95.0	0.0	0.0	0.0	0.0	6.0	5.0	9.0	16.0	4.0	18.0	13.0	10.0	12.0	15.0	17.0	4.0	14.0	10.0	8.0	38.0	38.0	46.0	26.0	26.0	45.0	25.0	36.0	7.0	23.0	27.0	7.0	32.0	10.0	25.0	4.0	40.0	12.0	21.0	20.0	18.0	6.0	9.0	11.0	28.0	33.0	23.0	8.0	9.0	24.0	13.0	19.0	18.0	7.0	14.0
hsa-miR-4744	1.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	1.0	5.0	2.0	0.0	3.0	2.0	5.0	2.0	0.0	10.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	3.0	0.0	5.0	5.0	0.0	6.0	1.0	1.0	3.0	2.0	2.0	4.0	8.0	2.0	4.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	4.0	0.0	4.0	0.0	3.0	3.0	4.0	2.0	2.0	1.0	5.0	5.0	3.0	8.0	5.0	2.0	1.0	1.0	2.0	5.0	1.0	2.0	5.0	1.0	1.0	3.0	3.0	2.0	6.0	3.0	1.0	2.0	3.0	4.0	1.0	3.0	10.0	6.0	13.0	4.0	3.0	4.0	2.0	5.0	2.0	0.0	1.0
hsa-miR-4745-3p	179.0	9.0	31.0	23.0	23.0	3.0	44.0	7.0	18.0	5.0	16.0	66.0	17.0	6.0	16.0	168.0	2.0	228.0	1.0	118.0	7.0	4.0	0.0	4.0	1.0	3.0	5.0	52.0	91.0	145.0	123.0	24.0	55.0	19.0	73.0	32.0	90.0	115.0	32.0	179.0	10.0	133.0	0.0	0.0	0.0	0.0	225.0	4.0	10.0	78.0	3.0	6.0	7.0	82.0	58.0	146.0	77.0	50.0	55.0	57.0	38.0	3.0	10.0	9.0	8.0	8.0	2.0	7.0	3.0	38.0	3.0	5.0	35.0	4.0	52.0	7.0	31.0	12.0	3.0	7.0	8.0	14.0	4.0	5.0	3.0	8.0	48.0	90.0	8.0	33.0	59.0	32.0	66.0	5.0	3.0	1.0
hsa-miR-4745-5p	24.0	7.0	6.0	11.0	0.0	1.0	5.0	4.0	10.0	0.0	4.0	33.0	6.0	4.0	4.0	28.0	1.0	39.0	1.0	12.0	1.0	0.0	0.0	1.0	0.0	6.0	0.0	22.0	24.0	22.0	13.0	6.0	5.0	9.0	14.0	3.0	2.0	14.0	6.0	42.0	1.0	30.0	0.0	0.0	0.0	0.0	13.0	3.0	3.0	30.0	3.0	2.0	5.0	21.0	13.0	27.0	15.0	12.0	14.0	3.0	4.0	4.0	7.0	3.0	6.0	3.0	2.0	2.0	1.0	23.0	4.0	3.0	7.0	3.0	13.0	6.0	6.0	7.0	0.0	4.0	5.0	10.0	4.0	1.0	2.0	4.0	24.0	39.0	4.0	16.0	10.0	8.0	13.0	2.0	1.0	1.0
hsa-miR-4746-3p	10.0	2.0	2.0	2.0	0.0	0.0	4.0	1.0	3.0	1.0	2.0	1.0	1.0	2.0	0.0	5.0	1.0	0.0	1.0	4.0	0.0	2.0	1.0	1.0	0.0	2.0	5.0	0.0	7.0	10.0	3.0	1.0	0.0	6.0	0.0	4.0	1.0	4.0	0.0	15.0	1.0	15.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	6.0	1.0	3.0	8.0	3.0	5.0	10.0	9.0	4.0	1.0	4.0	1.0	2.0	2.0	4.0	1.0	0.0	1.0	3.0	1.0	1.0	2.0	2.0	1.0	0.0	2.0	0.0	1.0	4.0	2.0	2.0	0.0	2.0	2.0	1.0	6.0	2.0	2.0	4.0	5.0	5.0	2.0	2.0	6.0	0.0	1.0	1.0
hsa-miR-4747-3p	85.0	20.0	44.0	26.0	6.0	3.0	43.0	4.0	23.0	7.0	18.0	161.0	15.0	33.0	22.0	124.0	36.0	159.0	22.0	65.0	31.0	16.0	1.0	39.0	3.0	65.0	27.0	70.0	99.0	347.0	73.0	26.0	58.0	39.0	77.0	29.0	56.0	100.0	39.0	77.0	16.0	83.0	0.0	0.0	0.0	0.0	65.0	18.0	6.0	118.0	12.0	25.0	18.0	47.0	60.0	120.0	79.0	37.0	89.0	82.0	41.0	98.0	108.0	163.0	74.0	98.0	82.0	74.0	78.0	92.0	108.0	54.0	65.0	112.0	79.0	67.0	52.0	98.0	53.0	61.0	63.0	81.0	41.0	36.0	34.0	104.0	125.0	149.0	19.0	92.0	77.0	86.0	440.0	35.0	6.0	12.0
hsa-miR-4747-5p	8.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	6.0	0.0	19.0	0.0	3.0	9.0	5.0	21.0	4.0	24.0	12.0	0.0	8.0	0.0	23.0	6.0	3.0	7.0	21.0	1.0	2.0	2.0	2.0	2.0	3.0	2.0	7.0	4.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	16.0	3.0	12.0	7.0	20.0	4.0	1.0	2.0	5.0	2.0	1.0	5.0	1.0	0.0	35.0	73.0	40.0	66.0	33.0	47.0	38.0	24.0	3.0	41.0	25.0	2.0	56.0	14.0	28.0	5.0	47.0	45.0	47.0	44.0	37.0	35.0	25.0	11.0	60.0	9.0	13.0	2.0	3.0	2.0	1.0	9.0	19.0	10.0	15.0
hsa-miR-4748	4.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	0.0	18.0	3.0	13.0	0.0	16.0	16.0	12.0	19.0	5.0	20.0	2.0	3.0	12.0	1.0	23.0	5.0	6.0	9.0	18.0	10.0	1.0	4.0	1.0	2.0	1.0	15.0	16.0	15.0	16.0	4.0	16.0	0.0	0.0	0.0	0.0	7.0	14.0	11.0	8.0	11.0	15.0	6.0	5.0	4.0	16.0	11.0	5.0	10.0	13.0	1.0	44.0	72.0	37.0	13.0	38.0	54.0	33.0	34.0	3.0	40.0	25.0	2.0	36.0	3.0	28.0	3.0	40.0	21.0	29.0	30.0	19.0	21.0	20.0	7.0	55.0	24.0	18.0	8.0	7.0	15.0	16.0	20.0	12.0	8.0	8.0
hsa-miR-4749-5p	4.0	0.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	3.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	3.0	3.0	8.0	3.0	6.0	1.0	0.0	1.0	2.0	0.0	2.0	1.0	9.0	0.0	11.0	0.0	0.0	0.0	0.0	5.0	4.0	7.0	1.0	8.0	9.0	3.0	5.0	2.0	5.0	1.0	7.0	3.0	6.0	2.0	1.0	4.0	11.0	2.0	3.0	12.0	5.0	4.0	2.0	8.0	1.0	2.0	1.0	3.0	2.0	6.0	4.0	3.0	2.0	9.0	5.0	3.0	2.0	7.0	5.0	5.0	5.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0	0.0
hsa-miR-4750-3p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
